date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint
2016-03-18 22:00,80 ,0 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,34 ,19 ,46 ,6 ,62 ,20 ,31 ,23 ,40 ,20 ,36 ,5 ,763 ,90 ,5 ,61 ,4 
2016-03-18 22:10,50 ,0 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,34 ,19 ,46 ,6 ,62 ,20 ,31 ,23 ,40 ,20 ,36 ,5 ,763 ,90 ,5 ,61 ,3 
2016-03-18 22:20,60 ,10 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,34 ,19 ,46 ,6 ,62 ,20 ,31 ,23 ,40 ,20 ,36 ,5 ,763 ,90 ,4 ,61 ,3 
2016-03-18 22:30,30 ,0 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,34 ,19 ,46 ,6 ,62 ,20 ,31 ,23 ,40 ,20 ,36 ,5 ,763 ,90 ,4 ,61 ,3 
2016-03-18 22:40,30 ,0 ,23 ,36 ,20 ,38 ,22 ,36 ,20 ,34 ,19 ,46 ,6 ,62 ,20 ,31 ,23 ,41 ,20 ,37 ,5 ,763 ,90 ,4 ,61 ,3 
2016-03-18 22:50,40 ,0 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,34 ,19 ,46 ,5 ,62 ,20 ,31 ,23 ,41 ,20 ,37 ,5 ,763 ,90 ,3 ,61 ,3 
2016-03-18 23:00,30 ,0 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,34 ,19 ,46 ,5 ,62 ,20 ,31 ,23 ,41 ,20 ,37 ,5 ,763 ,90 ,3 ,61 ,3 
2016-03-18 23:10,60 ,0 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,34 ,19 ,46 ,5 ,62 ,20 ,31 ,23 ,41 ,20 ,37 ,5 ,763 ,90 ,3 ,61 ,3 
2016-03-18 23:20,50 ,0 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,35 ,19 ,46 ,6 ,61 ,20 ,31 ,23 ,42 ,20 ,37 ,5 ,763 ,89 ,3 ,61 ,3 
2016-03-18 23:30,80 ,10 ,23 ,36 ,20 ,39 ,22 ,36 ,20 ,35 ,18 ,46 ,5 ,62 ,20 ,31 ,23 ,42 ,20 ,38 ,5 ,763 ,89 ,3 ,62 ,3 
2016-03-18 23:40,50 ,0 ,22 ,36 ,20 ,39 ,22 ,36 ,20 ,35 ,19 ,47 ,5 ,62 ,20 ,31 ,23 ,42 ,20 ,38 ,5 ,763 ,89 ,3 ,62 ,3 
2016-03-18 23:50,50 ,0 ,22 ,36 ,20 ,39 ,22 ,36 ,20 ,35 ,19 ,47 ,6 ,62 ,20 ,31 ,23 ,42 ,20 ,38 ,5 ,763 ,88 ,3 ,62 ,3 
2016-03-19 0:00,60 ,0 ,22 ,36 ,20 ,39 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,62 ,20 ,31 ,23 ,42 ,20 ,38 ,5 ,763 ,88 ,3 ,62 ,4 
2016-03-19 0:10,50 ,0 ,22 ,37 ,20 ,39 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,62 ,20 ,31 ,23 ,42 ,20 ,38 ,5 ,763 ,88 ,3 ,62 ,4 
2016-03-19 0:20,60 ,0 ,22 ,37 ,20 ,39 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,62 ,20 ,31 ,22 ,42 ,20 ,38 ,5 ,763 ,88 ,3 ,61 ,4 
2016-03-19 0:30,50 ,0 ,22 ,37 ,20 ,39 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,62 ,20 ,31 ,22 ,42 ,20 ,38 ,5 ,763 ,88 ,4 ,61 ,4 
2016-03-19 0:40,50 ,0 ,22 ,37 ,19 ,39 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,61 ,20 ,31 ,22 ,42 ,20 ,38 ,5 ,763 ,88 ,4 ,60 ,4 
2016-03-19 0:50,50 ,0 ,22 ,37 ,19 ,39 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,61 ,20 ,31 ,22 ,42 ,20 ,38 ,5 ,763 ,88 ,4 ,60 ,4 
2016-03-19 1:00,40 ,0 ,22 ,37 ,19 ,40 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,61 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,763 ,88 ,4 ,59 ,4 
2016-03-19 1:10,50 ,0 ,22 ,37 ,19 ,40 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,61 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,763 ,89 ,4 ,59 ,4 
2016-03-19 1:20,60 ,0 ,22 ,37 ,19 ,40 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,61 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,763 ,90 ,4 ,60 ,4 
2016-03-19 1:30,50 ,0 ,22 ,37 ,19 ,40 ,22 ,36 ,20 ,35 ,18 ,47 ,6 ,61 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,763 ,91 ,4 ,60 ,4 
2016-03-19 1:40,40 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,62 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,763 ,92 ,4 ,60 ,4 
2016-03-19 1:50,40 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,62 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,763 ,93 ,4 ,61 ,4 
2016-03-19 2:00,30 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,63 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,763 ,94 ,4 ,61 ,4 
2016-03-19 2:10,30 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,64 ,20 ,31 ,22 ,43 ,20 ,39 ,5 ,762 ,93 ,4 ,62 ,4 
2016-03-19 2:20,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,66 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,93 ,4 ,62 ,4 
2016-03-19 2:30,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,67 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,92 ,4 ,63 ,4 
2016-03-19 2:40,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,67 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,91 ,3 ,63 ,3 
2016-03-19 2:50,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,68 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,91 ,3 ,64 ,3 
2016-03-19 3:00,60 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,67 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,90 ,3 ,64 ,3 
2016-03-19 3:10,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,67 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,90 ,3 ,64 ,3 
2016-03-19 3:20,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,66 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,90 ,3 ,64 ,3 
2016-03-19 3:30,60 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,66 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,90 ,3 ,64 ,3 
2016-03-19 3:40,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,66 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,89 ,2 ,64 ,3 
2016-03-19 3:50,50 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,65 ,20 ,31 ,22 ,43 ,20 ,40 ,5 ,762 ,89 ,2 ,64 ,3 
2016-03-19 4:00,40 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,64 ,20 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,89 ,2 ,64 ,3 
2016-03-19 4:10,40 ,0 ,22 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,63 ,20 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,89 ,2 ,64 ,3 
2016-03-19 4:20,60 ,0 ,21 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,62 ,20 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,89 ,2 ,64 ,3 
2016-03-19 4:30,50 ,0 ,21 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,62 ,20 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,89 ,2 ,65 ,3 
2016-03-19 4:40,60 ,0 ,21 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,61 ,20 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,88 ,1 ,65 ,3 
2016-03-19 4:50,40 ,0 ,21 ,37 ,19 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,61 ,20 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,88 ,1 ,65 ,3 
2016-03-19 5:00,30 ,0 ,21 ,37 ,18 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,61 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,1 ,65 ,3 
2016-03-19 5:10,20 ,0 ,21 ,37 ,18 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,60 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,1 ,65 ,3 
2016-03-19 5:20,20 ,0 ,21 ,37 ,18 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,60 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,1 ,65 ,3 
2016-03-19 5:30,50 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,59 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,65 ,3 
2016-03-19 5:40,50 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,65 ,3 
2016-03-19 5:50,60 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,65 ,3 
2016-03-19 6:00,50 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,65 ,3 
2016-03-19 6:10,60 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,58 ,3 
2016-03-19 6:20,50 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,50 ,3 
2016-03-19 6:30,50 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,43 ,3 
2016-03-19 6:40,50 ,0 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,36 ,3 
2016-03-19 6:50,50 ,0 ,21 ,37 ,18 ,40 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,28 ,3 
2016-03-19 7:00,50 ,0 ,21 ,37 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,21 ,3 
2016-03-19 7:10,60 ,0 ,21 ,37 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,57 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,88 ,2 ,21 ,3 
2016-03-19 7:20,60 ,0 ,21 ,37 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,87 ,2 ,21 ,3 
2016-03-19 7:30,50 ,0 ,21 ,37 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,5 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,87 ,2 ,21 ,3 
2016-03-19 7:40,60 ,0 ,21 ,37 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,87 ,2 ,21 ,3 
2016-03-19 7:50,60 ,0 ,21 ,38 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,59 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,86 ,2 ,21 ,3 
2016-03-19 8:00,50 ,0 ,21 ,38 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,86 ,2 ,21 ,3 
2016-03-19 8:10,30 ,0 ,21 ,38 ,18 ,41 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,85 ,2 ,28 ,3 
2016-03-19 8:20,30 ,0 ,21 ,38 ,18 ,42 ,22 ,37 ,20 ,35 ,18 ,47 ,6 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,85 ,2 ,36 ,3 
2016-03-19 8:30,110 ,0 ,21 ,38 ,18 ,42 ,21 ,37 ,20 ,35 ,18 ,47 ,6 ,58 ,20 ,31 ,22 ,42 ,20 ,41 ,5 ,762 ,84 ,3 ,43 ,3 
2016-03-19 8:40,50 ,0 ,21 ,38 ,18 ,41 ,21 ,37 ,20 ,35 ,18 ,46 ,6 ,57 ,19 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,83 ,3 ,50 ,2 
2016-03-19 8:50,120 ,0 ,21 ,38 ,18 ,41 ,21 ,37 ,20 ,35 ,18 ,46 ,6 ,56 ,19 ,31 ,22 ,42 ,20 ,40 ,5 ,762 ,83 ,3 ,58 ,2 
2016-03-19 9:00,350 ,0 ,21 ,38 ,18 ,41 ,21 ,37 ,20 ,35 ,18 ,46 ,6 ,55 ,19 ,31 ,22 ,41 ,20 ,40 ,5 ,762 ,82 ,3 ,65 ,2 
2016-03-19 9:10,60 ,0 ,21 ,38 ,18 ,41 ,21 ,37 ,20 ,36 ,18 ,46 ,6 ,54 ,19 ,31 ,22 ,41 ,20 ,40 ,5 ,762 ,82 ,3 ,65 ,2 
2016-03-19 9:20,60 ,0 ,21 ,38 ,18 ,41 ,21 ,37 ,20 ,36 ,18 ,46 ,6 ,52 ,19 ,31 ,22 ,41 ,20 ,39 ,5 ,762 ,82 ,3 ,64 ,2 
2016-03-19 9:30,60 ,0 ,21 ,37 ,18 ,41 ,21 ,37 ,20 ,36 ,18 ,46 ,6 ,51 ,19 ,31 ,22 ,41 ,20 ,39 ,5 ,762 ,82 ,3 ,64 ,2 
2016-03-19 9:40,280 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,46 ,6 ,49 ,19 ,31 ,22 ,41 ,20 ,39 ,5 ,763 ,81 ,3 ,63 ,2 
2016-03-19 9:50,360 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,46 ,6 ,49 ,19 ,30 ,22 ,41 ,20 ,39 ,5 ,763 ,81 ,3 ,63 ,2 
2016-03-19 10:00,120 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,46 ,6 ,48 ,19 ,30 ,22 ,41 ,20 ,39 ,5 ,763 ,81 ,3 ,62 ,2 
2016-03-19 10:10,80 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,45 ,6 ,48 ,19 ,30 ,22 ,41 ,20 ,39 ,5 ,763 ,81 ,3 ,62 ,2 
2016-03-19 10:20,110 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,45 ,6 ,48 ,19 ,30 ,22 ,41 ,20 ,39 ,5 ,763 ,81 ,3 ,62 ,2 
2016-03-19 10:30,70 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,45 ,7 ,47 ,19 ,30 ,22 ,41 ,20 ,38 ,5 ,763 ,81 ,3 ,62 ,2 
2016-03-19 10:40,90 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,45 ,7 ,46 ,19 ,30 ,22 ,41 ,20 ,38 ,5 ,763 ,80 ,3 ,62 ,2 
2016-03-19 10:50,190 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,45 ,7 ,46 ,19 ,30 ,22 ,41 ,20 ,38 ,6 ,763 ,80 ,3 ,62 ,2 
2016-03-19 11:00,420 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,45 ,7 ,45 ,19 ,30 ,22 ,40 ,20 ,38 ,6 ,763 ,80 ,3 ,62 ,2 
2016-03-19 11:10,230 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,35 ,18 ,45 ,7 ,44 ,19 ,30 ,22 ,40 ,20 ,38 ,6 ,763 ,79 ,3 ,56 ,2 
2016-03-19 11:20,650 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,34 ,18 ,45 ,7 ,44 ,19 ,30 ,22 ,40 ,20 ,38 ,6 ,763 ,77 ,3 ,50 ,2 
2016-03-19 11:30,690 ,0 ,21 ,37 ,18 ,40 ,21 ,36 ,20 ,34 ,18 ,45 ,7 ,42 ,19 ,30 ,22 ,40 ,20 ,38 ,6 ,763 ,76 ,4 ,44 ,2 
2016-03-19 11:40,410 ,10 ,21 ,37 ,18 ,40 ,21 ,37 ,20 ,34 ,18 ,45 ,8 ,41 ,19 ,30 ,22 ,40 ,20 ,38 ,6 ,763 ,75 ,4 ,38 ,2 
2016-03-19 11:50,330 ,0 ,21 ,37 ,18 ,40 ,22 ,38 ,20 ,34 ,18 ,45 ,8 ,39 ,19 ,30 ,22 ,39 ,20 ,37 ,6 ,763 ,73 ,4 ,32 ,1 
2016-03-19 12:00,320 ,0 ,21 ,37 ,18 ,40 ,22 ,39 ,20 ,34 ,18 ,45 ,8 ,39 ,19 ,30 ,22 ,39 ,20 ,37 ,6 ,763 ,72 ,4 ,26 ,1 
2016-03-19 12:10,300 ,0 ,21 ,37 ,19 ,39 ,22 ,39 ,20 ,34 ,18 ,45 ,9 ,37 ,19 ,30 ,22 ,39 ,20 ,37 ,6 ,763 ,72 ,4 ,27 ,1 
2016-03-19 12:20,270 ,0 ,21 ,37 ,19 ,39 ,23 ,39 ,20 ,34 ,18 ,45 ,9 ,35 ,19 ,30 ,22 ,38 ,20 ,37 ,6 ,763 ,72 ,4 ,27 ,1 
2016-03-19 12:30,140 ,0 ,21 ,37 ,19 ,39 ,23 ,38 ,20 ,34 ,18 ,45 ,9 ,34 ,19 ,30 ,22 ,38 ,20 ,37 ,6 ,763 ,72 ,4 ,28 ,1 
2016-03-19 12:40,110 ,0 ,21 ,37 ,19 ,39 ,23 ,38 ,20 ,34 ,18 ,44 ,9 ,33 ,19 ,30 ,22 ,37 ,20 ,37 ,6 ,763 ,72 ,4 ,28 ,2 
2016-03-19 12:50,340 ,0 ,21 ,38 ,19 ,39 ,23 ,37 ,20 ,34 ,18 ,44 ,9 ,30 ,19 ,30 ,22 ,37 ,20 ,37 ,6 ,763 ,72 ,4 ,29 ,2 
2016-03-19 13:00,370 ,0 ,21 ,38 ,19 ,40 ,23 ,37 ,20 ,34 ,18 ,44 ,9 ,30 ,19 ,30 ,22 ,37 ,20 ,37 ,6 ,763 ,72 ,4 ,29 ,2 
2016-03-19 13:10,290 ,0 ,21 ,38 ,19 ,39 ,23 ,37 ,20 ,34 ,18 ,44 ,9 ,29 ,19 ,30 ,22 ,37 ,20 ,37 ,6 ,763 ,72 ,4 ,28 ,2 
2016-03-19 13:20,310 ,0 ,21 ,37 ,19 ,39 ,23 ,38 ,20 ,34 ,18 ,44 ,10 ,28 ,19 ,30 ,22 ,37 ,20 ,37 ,6 ,763 ,71 ,4 ,27 ,2 
2016-03-19 13:30,270 ,0 ,21 ,37 ,19 ,39 ,23 ,38 ,20 ,34 ,18 ,44 ,10 ,28 ,19 ,30 ,22 ,37 ,19 ,36 ,6 ,763 ,71 ,4 ,26 ,2 
2016-03-19 13:40,260 ,0 ,21 ,37 ,19 ,39 ,23 ,37 ,20 ,34 ,18 ,44 ,10 ,28 ,19 ,29 ,22 ,37 ,19 ,36 ,6 ,763 ,71 ,4 ,25 ,2 
2016-03-19 13:50,230 ,0 ,21 ,37 ,19 ,39 ,24 ,37 ,20 ,34 ,18 ,44 ,10 ,27 ,19 ,29 ,22 ,37 ,19 ,36 ,6 ,763 ,70 ,4 ,24 ,1 
2016-03-19 14:00,200 ,0 ,21 ,37 ,19 ,39 ,24 ,37 ,20 ,34 ,18 ,44 ,10 ,26 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,763 ,70 ,4 ,23 ,1 
2016-03-19 14:10,90 ,0 ,21 ,37 ,19 ,39 ,24 ,36 ,20 ,34 ,18 ,44 ,10 ,26 ,19 ,29 ,22 ,37 ,20 ,36 ,7 ,762 ,70 ,4 ,24 ,1 
2016-03-19 14:20,100 ,0 ,21 ,37 ,19 ,39 ,24 ,36 ,20 ,34 ,18 ,44 ,10 ,25 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,762 ,70 ,4 ,24 ,2 
2016-03-19 14:30,110 ,0 ,22 ,37 ,19 ,39 ,24 ,36 ,20 ,35 ,18 ,44 ,10 ,25 ,19 ,29 ,22 ,37 ,20 ,36 ,7 ,762 ,71 ,4 ,25 ,2 
2016-03-19 14:40,90 ,0 ,21 ,36 ,19 ,38 ,23 ,35 ,20 ,35 ,18 ,44 ,10 ,25 ,19 ,29 ,22 ,37 ,20 ,36 ,7 ,762 ,71 ,3 ,26 ,2 
2016-03-19 14:50,100 ,0 ,21 ,36 ,19 ,38 ,23 ,35 ,20 ,36 ,18 ,44 ,10 ,25 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,762 ,71 ,3 ,26 ,2 
2016-03-19 15:00,100 ,0 ,21 ,36 ,19 ,38 ,23 ,35 ,20 ,36 ,18 ,44 ,10 ,25 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,762 ,71 ,3 ,27 ,2 
2016-03-19 15:10,90 ,0 ,21 ,36 ,19 ,38 ,23 ,35 ,21 ,36 ,18 ,44 ,10 ,26 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,762 ,71 ,3 ,29 ,2 
2016-03-19 15:20,80 ,0 ,21 ,36 ,19 ,38 ,23 ,34 ,21 ,35 ,19 ,44 ,10 ,26 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,762 ,70 ,3 ,31 ,2 
2016-03-19 15:30,80 ,0 ,21 ,36 ,19 ,38 ,23 ,34 ,21 ,35 ,19 ,44 ,10 ,25 ,19 ,29 ,22 ,37 ,19 ,35 ,7 ,762 ,70 ,3 ,34 ,2 
2016-03-19 15:40,80 ,0 ,21 ,36 ,19 ,38 ,23 ,34 ,21 ,35 ,18 ,44 ,10 ,25 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,762 ,70 ,3 ,36 ,2 
2016-03-19 15:50,60 ,0 ,21 ,36 ,19 ,38 ,23 ,34 ,21 ,34 ,19 ,44 ,10 ,24 ,19 ,29 ,22 ,37 ,19 ,36 ,7 ,762 ,69 ,3 ,38 ,2 
2016-03-19 16:00,90 ,0 ,21 ,35 ,19 ,37 ,23 ,34 ,21 ,34 ,19 ,44 ,10 ,24 ,19 ,29 ,22 ,37 ,20 ,36 ,7 ,762 ,69 ,3 ,40 ,2 
2016-03-19 16:10,80 ,0 ,21 ,35 ,19 ,37 ,23 ,34 ,21 ,34 ,19 ,44 ,10 ,25 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,69 ,3 ,38 ,2 
2016-03-19 16:20,110 ,0 ,21 ,36 ,19 ,37 ,22 ,34 ,21 ,34 ,19 ,44 ,9 ,24 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,69 ,3 ,36 ,2 
2016-03-19 16:30,120 ,0 ,21 ,36 ,19 ,37 ,22 ,34 ,21 ,35 ,19 ,44 ,9 ,24 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,69 ,3 ,35 ,2 
2016-03-19 16:40,100 ,0 ,21 ,36 ,19 ,37 ,22 ,34 ,21 ,35 ,19 ,44 ,9 ,23 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,3 ,33 ,2 
2016-03-19 16:50,110 ,0 ,21 ,36 ,19 ,37 ,22 ,34 ,21 ,35 ,19 ,44 ,9 ,24 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,3 ,31 ,2 
2016-03-19 17:00,100 ,0 ,21 ,36 ,19 ,37 ,22 ,34 ,21 ,35 ,19 ,44 ,10 ,23 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,3 ,29 ,2 
2016-03-19 17:10,100 ,0 ,21 ,36 ,19 ,37 ,22 ,34 ,21 ,35 ,19 ,44 ,9 ,23 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,3 ,28 ,2 
2016-03-19 17:20,90 ,0 ,21 ,36 ,19 ,38 ,22 ,34 ,21 ,35 ,19 ,44 ,9 ,23 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,3 ,27 ,2 
2016-03-19 17:30,80 ,0 ,21 ,36 ,19 ,38 ,22 ,34 ,21 ,35 ,19 ,43 ,9 ,24 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,4 ,27 ,2 
2016-03-19 17:40,80 ,0 ,21 ,36 ,19 ,38 ,22 ,34 ,22 ,35 ,19 ,43 ,9 ,25 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,4 ,26 ,1 
2016-03-19 17:50,90 ,0 ,21 ,36 ,19 ,38 ,22 ,34 ,22 ,35 ,19 ,43 ,9 ,25 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,4 ,25 ,1 
2016-03-19 18:00,110 ,0 ,21 ,36 ,20 ,38 ,22 ,34 ,22 ,35 ,19 ,43 ,8 ,25 ,19 ,29 ,23 ,37 ,19 ,35 ,7 ,762 ,68 ,4 ,24 ,1 
